session_uuid,scene_id,patient_id,is_scene_aborted,scene_type,is_a_one_triage_file,patient_count,last_tag,max_salt,predicted_tag,is_tag_correct
e0b7bea0-1cf9-42a8-a02c-e8699a962779,0,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e0b7bea0-1cf9-42a8-a02c-e8699a962779,0,Lily_4 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e8cb6ae0-6d68-410f-88fc-4adf30d8bfac,1,Lily_4 Root,False,Triage,True,1,red,IMMEDIATE,red,True
dfa09c43-42f4-4cb5-8f74-381744e0d320,0,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
dfa09c43-42f4-4cb5-8f74-381744e0d320,0,Lily_2 Root,False,Triage,True,1,red,IMMEDIATE,red,True
dfa09c43-42f4-4cb5-8f74-381744e0d320,0,Lily_4 Root,False,Triage,True,1,red,IMMEDIATE,red,True
dfa09c43-42f4-4cb5-8f74-381744e0d320,0,Mike_5 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
dfd3aa1c-7b73-43a7-80c0-80beeabcd985,0,Mike_2 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
e8cb6ae0-6d68-410f-88fc-4adf30d8bfac,1,Lily_2 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
dfd3aa1c-7b73-43a7-80c0-80beeabcd985,0,Mike_3 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
e8cb6ae0-6d68-410f-88fc-4adf30d8bfac,1,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
dfd3aa1c-7b73-43a7-80c0-80beeabcd985,1,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
dfd3aa1c-7b73-43a7-80c0-80beeabcd985,1,Lily_2 Root,False,Triage,True,1,,IMMEDIATE,red,False
dfd3aa1c-7b73-43a7-80c0-80beeabcd985,1,Lily_4 Root,False,Triage,True,1,,IMMEDIATE,red,False
dfd3aa1c-7b73-43a7-80c0-80beeabcd985,1,Mike_5 Root,False,Triage,True,1,,IMMEDIATE,red,False
e072d31f-2592-4c7e-8709-3db1e111240c,0,Mike_2 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
e072d31f-2592-4c7e-8709-3db1e111240c,0,Mike_3 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
e072d31f-2592-4c7e-8709-3db1e111240c,1,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e072d31f-2592-4c7e-8709-3db1e111240c,1,Lily_2 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e072d31f-2592-4c7e-8709-3db1e111240c,1,Lily_4 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e072d31f-2592-4c7e-8709-3db1e111240c,1,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e0b7bea0-1cf9-42a8-a02c-e8699a962779,0,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e0b7bea0-1cf9-42a8-a02c-e8699a962779,0,Lily_2 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
e249e6d4-c3d4-4e20-8fab-fa35fd59e871,0,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
deecd930-56c6-4679-87d8-7d6627631934,3,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e249e6d4-c3d4-4e20-8fab-fa35fd59e871,0,Lily_2 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e249e6d4-c3d4-4e20-8fab-fa35fd59e871,0,Mike_5 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
e3c2b4c6-d8b7-4b64-8cd0-7ca0e622f9b5,1,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e7ea73c9-dc1c-47cc-bb13-996b4069c73e,0,Gloria_2 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e78faf41-7bbd-410b-8750-e4e72b951216,0,Mike_5 Root,False,Triage,True,1,,IMMEDIATE,red,False
e4b17764-a999-4733-b455-1968588effc8,0,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e4b17764-a999-4733-b455-1968588effc8,0,Lily_2 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e4b17764-a999-4733-b455-1968588effc8,0,Lily_4 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
e4b17764-a999-4733-b455-1968588effc8,0,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e662a811-40fd-4bf2-b9df-d2d221d07b4a,0,Mike_2 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
e662a811-40fd-4bf2-b9df-d2d221d07b4a,0,Mike_3 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
e3c2b4c6-d8b7-4b64-8cd0-7ca0e622f9b5,1,Lily_4 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e78faf41-7bbd-410b-8750-e4e72b951216,0,Lily_4 Root,False,Triage,True,1,,IMMEDIATE,red,False
e662a811-40fd-4bf2-b9df-d2d221d07b4a,1,Lily_2 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e662a811-40fd-4bf2-b9df-d2d221d07b4a,1,Lily_4 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
e662a811-40fd-4bf2-b9df-d2d221d07b4a,1,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e77c15e0-d0de-413d-a471-20a285e81387,0,Gloria_2 Root,False,Triage,False,1,yellow,IMMEDIATE,red,False
e77c15e0-d0de-413d-a471-20a285e81387,0,Helga_0 Root,False,Triage,False,1,yellow,IMMEDIATE,red,False
e78faf41-7bbd-410b-8750-e4e72b951216,0,Lily_2 Root,False,Triage,True,1,,IMMEDIATE,red,False
e77c15e0-d0de-413d-a471-20a285e81387,0,Mike_3 Root,False,Triage,False,1,,IMMEDIATE,red,False
e77c15e0-d0de-413d-a471-20a285e81387,0,Mike_6 Root,False,Triage,False,1,red,IMMEDIATE,red,True
e77c15e0-d0de-413d-a471-20a285e81387,0,Mike_9 Root,False,Triage,False,1,yellow,IMMEDIATE,red,False
e662a811-40fd-4bf2-b9df-d2d221d07b4a,1,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e3c2b4c6-d8b7-4b64-8cd0-7ca0e622f9b5,1,Lily_2 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e3c2b4c6-d8b7-4b64-8cd0-7ca0e622f9b5,1,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e7ea73c9-dc1c-47cc-bb13-996b4069c73e,0,Helga_0 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e2ddf563-3583-404c-917a-8eb7bec38471,0,Mike_2 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
e2ddf563-3583-404c-917a-8eb7bec38471,0,Mike_3 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
e2ddf563-3583-404c-917a-8eb7bec38471,1,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e2ddf563-3583-404c-917a-8eb7bec38471,1,Lily_2 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
e2ddf563-3583-404c-917a-8eb7bec38471,1,Lily_4 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e2ddf563-3583-404c-917a-8eb7bec38471,1,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e2e599c8-8e48-487f-9f95-a0a382432ca5,0,Mike_2 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
e2e599c8-8e48-487f-9f95-a0a382432ca5,0,Mike_3 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
e7ea73c9-dc1c-47cc-bb13-996b4069c73e,0,Mike_9 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e2e599c8-8e48-487f-9f95-a0a382432ca5,1,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e2e599c8-8e48-487f-9f95-a0a382432ca5,1,Lily_2 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e7ea73c9-dc1c-47cc-bb13-996b4069c73e,0,Mike_6 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e2e599c8-8e48-487f-9f95-a0a382432ca5,1,Lily_4 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e2e599c8-8e48-487f-9f95-a0a382432ca5,1,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e7ea73c9-dc1c-47cc-bb13-996b4069c73e,0,Mike_3 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
e353eee2-a630-40cd-b931-a98b12edd9b6,0,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e353eee2-a630-40cd-b931-a98b12edd9b6,0,Lily_2 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e353eee2-a630-40cd-b931-a98b12edd9b6,0,Lily_4 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e353eee2-a630-40cd-b931-a98b12edd9b6,0,Mike_5 Root,False,Triage,True,1,,IMMEDIATE,red,False
e3c2b4c6-d8b7-4b64-8cd0-7ca0e622f9b5,0,Mike_2 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
e3c2b4c6-d8b7-4b64-8cd0-7ca0e622f9b5,0,Mike_3 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
e249e6d4-c3d4-4e20-8fab-fa35fd59e871,0,Lily_4 Root,False,Triage,True,1,red,IMMEDIATE,red,True
ee694b2c-dad2-4b9a-acc9-4e025e1b299b,1,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
deecd930-56c6-4679-87d8-7d6627631934,3,Lily_4 Root,False,Triage,True,1,red,IMMEDIATE,red,True
deecd930-56c6-4679-87d8-7d6627631934,3,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
d9d58da9-9bdc-41ea-90fe-4c84db4635d9,0,Bob_12 Root,False,Triage,True,1,red,IMMEDIATE,red,True
d9d58da9-9bdc-41ea-90fe-4c84db4635d9,0,Gary_2 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
d9d58da9-9bdc-41ea-90fe-4c84db4635d9,0,Helga_14 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
d9d58da9-9bdc-41ea-90fe-4c84db4635d9,0,Lily_11 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
d9d58da9-9bdc-41ea-90fe-4c84db4635d9,0,Lily_15 Root,False,Triage,True,1,red,IMMEDIATE,red,True
d9d58da9-9bdc-41ea-90fe-4c84db4635d9,0,Lily_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
d9d58da9-9bdc-41ea-90fe-4c84db4635d9,0,Mike_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
d9d58da9-9bdc-41ea-90fe-4c84db4635d9,0,Mike_4 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e9a830dc-ee6e-458b-ad43-84ee338a9bd2,0,Mike_3 Root,False,Orientation,True,1,,IMMEDIATE,red,False
d9d58da9-9bdc-41ea-90fe-4c84db4635d9,0,Bob_10 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e9a830dc-ee6e-458b-ad43-84ee338a9bd2,0,Mike_2 Root,False,Orientation,True,1,,IMMEDIATE,red,False
daca96a3-b61d-4087-9747-cea6fd7e3a43,0,Lily_2 Root,False,Triage,True,1,red,IMMEDIATE,red,True
daca96a3-b61d-4087-9747-cea6fd7e3a43,0,Lily_4 Root,False,Triage,True,1,red,IMMEDIATE,red,True
daca96a3-b61d-4087-9747-cea6fd7e3a43,0,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
db948ce1-783d-4dff-a1f8-2be49570f327,0,Mike_2 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
db948ce1-783d-4dff-a1f8-2be49570f327,0,Mike_3 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
e96d123b-455b-4335-9278-988ff9ba8ecf,1,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e96d123b-455b-4335-9278-988ff9ba8ecf,1,Lily_4 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
db948ce1-783d-4dff-a1f8-2be49570f327,1,Gary_3 Root,False,Triage,True,1,,IMMEDIATE,red,False
db948ce1-783d-4dff-a1f8-2be49570f327,1,Lily_2 Root,False,Triage,True,1,,IMMEDIATE,red,False
daca96a3-b61d-4087-9747-cea6fd7e3a43,0,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
d90f2d85-e91c-4f12-b070-5929d95be1c5,1,Mike_4 Root,False,Triage,True,1,,IMMEDIATE,red,False
d90f2d85-e91c-4f12-b070-5929d95be1c5,1,Mike_3 Root,False,Triage,True,1,,IMMEDIATE,red,False
d90f2d85-e91c-4f12-b070-5929d95be1c5,1,Lily_5 Root,False,Triage,True,1,,IMMEDIATE,red,False
d8e74818-ecc1-4f24-87aa-5dd9facfe20f,0,Mike_2 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
d8e74818-ecc1-4f24-87aa-5dd9facfe20f,0,Mike_3 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
d8e74818-ecc1-4f24-87aa-5dd9facfe20f,1,Gloria_2 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
d8e74818-ecc1-4f24-87aa-5dd9facfe20f,1,Helga_0 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e9a830dc-ee6e-458b-ad43-84ee338a9bd2,1,Mike_5 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
d8e74818-ecc1-4f24-87aa-5dd9facfe20f,1,Mike_3 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
d8e74818-ecc1-4f24-87aa-5dd9facfe20f,1,Mike_6 Root,False,Triage,True,1,red,IMMEDIATE,red,True
d8e74818-ecc1-4f24-87aa-5dd9facfe20f,1,Mike_9 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e9a830dc-ee6e-458b-ad43-84ee338a9bd2,1,Lily_4 Root,False,Triage,True,1,red,IMMEDIATE,red,True
d8fe95a5-c1fb-4239-8b42-12d28c35e111,0,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
d8fe95a5-c1fb-4239-8b42-12d28c35e111,0,Lily_2 Root,False,Triage,True,1,red,IMMEDIATE,red,True
d8fe95a5-c1fb-4239-8b42-12d28c35e111,0,Lily_4 Root,False,Triage,True,1,red,IMMEDIATE,red,True
d8fe95a5-c1fb-4239-8b42-12d28c35e111,0,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
d90f2d85-e91c-4f12-b070-5929d95be1c5,0,Mike_2 Root,False,Orientation,True,1,,IMMEDIATE,red,False
d90f2d85-e91c-4f12-b070-5929d95be1c5,0,Mike_3 Root,False,Orientation,True,1,,IMMEDIATE,red,False
e9a830dc-ee6e-458b-ad43-84ee338a9bd2,1,Lily_2 Root,False,Triage,True,1,red,IMMEDIATE,red,True
d90f2d85-e91c-4f12-b070-5929d95be1c5,1,Gary_2 Root,False,Triage,True,1,,IMMEDIATE,red,False
d90f2d85-e91c-4f12-b070-5929d95be1c5,1,Helga_14 Root,False,Triage,True,1,,IMMEDIATE,red,False
e9a830dc-ee6e-458b-ad43-84ee338a9bd2,1,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
d90f2d85-e91c-4f12-b070-5929d95be1c5,1,Lily_11 Root,False,Triage,True,1,,IMMEDIATE,red,False
d90f2d85-e91c-4f12-b070-5929d95be1c5,1,Lily_15 Root,False,Triage,True,1,,IMMEDIATE,red,False
db948ce1-783d-4dff-a1f8-2be49570f327,1,Lily_4 Root,False,Triage,True,1,,IMMEDIATE,red,False
deecd930-56c6-4679-87d8-7d6627631934,3,Lily_2 Root,False,Triage,True,1,red,IMMEDIATE,red,True
db948ce1-783d-4dff-a1f8-2be49570f327,1,Mike_5 Root,False,Triage,True,1,,IMMEDIATE,red,False
dcd4a197-ba73-4d2f-a2aa-8ff3206219b9,0,Mike_3 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
de04bec3-9503-467c-9c49-675720c4bab0,2,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
de04bec3-9503-467c-9c49-675720c4bab0,2,Lily_2 Root,False,Triage,True,1,red,IMMEDIATE,red,True
de04bec3-9503-467c-9c49-675720c4bab0,2,Lily_4 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e96d123b-455b-4335-9278-988ff9ba8ecf,0,Mike_3 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
de04bec3-9503-467c-9c49-675720c4bab0,2,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
de327503-2f08-4562-9543-547cbabd52e1,0,Gloria_2 Root,False,Triage,True,1,red,IMMEDIATE,red,True
de327503-2f08-4562-9543-547cbabd52e1,0,Helga_0 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e96d123b-455b-4335-9278-988ff9ba8ecf,0,Mike_2 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
de327503-2f08-4562-9543-547cbabd52e1,0,Mike_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
de04bec3-9503-467c-9c49-675720c4bab0,1,Mike_3 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
de327503-2f08-4562-9543-547cbabd52e1,0,Mike_6 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e9632b3b-77f2-4f62-a778-5d6a4242aa3b,0,Mike_3 Root,False,Orientation,False,1,red,IMMEDIATE,red,True
dee5a112-91db-43bb-8564-dc4ce4195a88,0,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
dee5a112-91db-43bb-8564-dc4ce4195a88,0,Lily_2 Root,False,Triage,True,1,red,IMMEDIATE,red,True
e9632b3b-77f2-4f62-a778-5d6a4242aa3b,0,Mike_2 Root,False,Orientation,False,1,red,IMMEDIATE,red,True
dee5a112-91db-43bb-8564-dc4ce4195a88,0,Lily_4 Root,False,Triage,True,1,red,IMMEDIATE,red,True
dee5a112-91db-43bb-8564-dc4ce4195a88,0,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
deecd930-56c6-4679-87d8-7d6627631934,2,Mike_2 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
deecd930-56c6-4679-87d8-7d6627631934,2,Mike_3 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
e8cb6ae0-6d68-410f-88fc-4adf30d8bfac,1,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
de327503-2f08-4562-9543-547cbabd52e1,0,Mike_9 Root,False,Triage,True,1,red,IMMEDIATE,red,True
de04bec3-9503-467c-9c49-675720c4bab0,1,Mike_2 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
de04bec3-9503-467c-9c49-675720c4bab0,0,Mike_3 Root,False,Orientation,True,1,,IMMEDIATE,red,False
de04bec3-9503-467c-9c49-675720c4bab0,0,Mike_2 Root,False,Orientation,True,1,,IMMEDIATE,red,False
e96d123b-455b-4335-9278-988ff9ba8ecf,1,Lily_2 Root,False,Triage,True,1,red,IMMEDIATE,red,True
dcd4a197-ba73-4d2f-a2aa-8ff3206219b9,1,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
dcd4a197-ba73-4d2f-a2aa-8ff3206219b9,1,Lily_2 Root,False,Triage,True,1,red,IMMEDIATE,red,True
dcd4a197-ba73-4d2f-a2aa-8ff3206219b9,1,Lily_4 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
dcd4a197-ba73-4d2f-a2aa-8ff3206219b9,1,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
dd46bfb4-d2df-4b1c-923f-5f3568a14f29,0,Mike_2 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
dd46bfb4-d2df-4b1c-923f-5f3568a14f29,0,Mike_3 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
e96d123b-455b-4335-9278-988ff9ba8ecf,1,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
dd46bfb4-d2df-4b1c-923f-5f3568a14f29,1,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
dd46bfb4-d2df-4b1c-923f-5f3568a14f29,1,Lily_2 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
dd46bfb4-d2df-4b1c-923f-5f3568a14f29,1,Lily_4 Root,False,Triage,True,1,red,IMMEDIATE,red,True
dd46bfb4-d2df-4b1c-923f-5f3568a14f29,1,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
dd601aee-8360-41f2-b89d-c37f3eb2c617,0,Mike_2 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
dd601aee-8360-41f2-b89d-c37f3eb2c617,0,Mike_3 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
dd601aee-8360-41f2-b89d-c37f3eb2c617,1,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
dd601aee-8360-41f2-b89d-c37f3eb2c617,1,Lily_2 Root,False,Triage,True,1,red,IMMEDIATE,red,True
dd601aee-8360-41f2-b89d-c37f3eb2c617,1,Lily_4 Root,False,Triage,True,1,red,IMMEDIATE,red,True
dd601aee-8360-41f2-b89d-c37f3eb2c617,1,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
ddf26e7a-10f4-4e7f-85d4-f147bea1acb5,0,Mike_1 Root,False,Orientation,False,1,red,IMMEDIATE,red,True
ddf26e7a-10f4-4e7f-85d4-f147bea1acb5,0,Mike_2 Root,False,Orientation,False,1,red,IMMEDIATE,red,True
ddf26e7a-10f4-4e7f-85d4-f147bea1acb5,0,Mike_3 Root,False,Orientation,False,1,red,IMMEDIATE,red,True
dcd4a197-ba73-4d2f-a2aa-8ff3206219b9,0,Mike_2 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
c7587083-faff-4bca-b678-ae156bd4a3f0,0,Mike_5 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
c7587083-faff-4bca-b678-ae156bd4a3f0,0,Lily_4 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
c7587083-faff-4bca-b678-ae156bd4a3f0,0,Lily_2 Root,False,Triage,True,1,red,IMMEDIATE,red,True
a3d6d913-7755-4e8d-a174-d5e491c4eac7,1,Marine with Leg Amputation Root,False,Triage,False,1,red,IMMEDIATE,red,True
f3228193-b6dc-41fa-a2ab-1c5085046347,0,Mike_3 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
a40659ab-dfbf-43ab-91cb-72a48a82c426,0,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
a40659ab-dfbf-43ab-91cb-72a48a82c426,0,Lily_2 Root,False,Triage,True,1,red,IMMEDIATE,red,True
a40659ab-dfbf-43ab-91cb-72a48a82c426,0,Lily_4 Root,False,Triage,True,1,red,IMMEDIATE,red,True
a40659ab-dfbf-43ab-91cb-72a48a82c426,0,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
f3228193-b6dc-41fa-a2ab-1c5085046347,0,Mike_2 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
a437d61b-adad-424f-9714-83382548fda2,0,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
a437d61b-adad-424f-9714-83382548fda2,0,Lily_2 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
a3d6d913-7755-4e8d-a174-d5e491c4eac7,1,Intelligence Officer Root,False,Triage,False,1,red,IMMEDIATE,red,True
a437d61b-adad-424f-9714-83382548fda2,0,Lily_4 Root,False,Triage,True,1,red,IMMEDIATE,red,True
f2eb6809-d49f-4c3e-be62-91f1538ed437,0,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
a62cdd57-739f-4f98-b0bd-45e7aced8b73,0,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
f2eb6809-d49f-4c3e-be62-91f1538ed437,0,Lily_4 Root,False,Triage,True,1,green,IMMEDIATE,red,False
a62cdd57-739f-4f98-b0bd-45e7aced8b73,0,Lily_2 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
a62cdd57-739f-4f98-b0bd-45e7aced8b73,0,Lily_4 Root,False,Triage,True,1,red,IMMEDIATE,red,True
a62cdd57-739f-4f98-b0bd-45e7aced8b73,0,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
a6470837-fcab-4478-bdbf-c27bdc3960ef,0,Mike_2 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
a6470837-fcab-4478-bdbf-c27bdc3960ef,0,Mike_3 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
a6470837-fcab-4478-bdbf-c27bdc3960ef,1,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
a437d61b-adad-424f-9714-83382548fda2,0,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
a3113d56-505e-40c1-8c39-09baacc82efa,0,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
a3113d56-505e-40c1-8c39-09baacc82efa,0,Lily_4 Root,False,Triage,True,1,red,IMMEDIATE,red,True
a3113d56-505e-40c1-8c39-09baacc82efa,0,Lily_2 Root,False,Triage,True,1,red,IMMEDIATE,red,True
a1cb9dd5-e62b-4085-99d8-688e0a3856ee,0,Mike_3 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
f33f702d-4b79-43d9-b980-42dc10c2b882,0,Mike_2 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
a1cb9dd5-e62b-4085-99d8-688e0a3856ee,1,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
f3228193-b6dc-41fa-a2ab-1c5085046347,1,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
a1cb9dd5-e62b-4085-99d8-688e0a3856ee,1,Lily_2 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
a1cb9dd5-e62b-4085-99d8-688e0a3856ee,1,Lily_4 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
a1cb9dd5-e62b-4085-99d8-688e0a3856ee,1,Mike_5 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
a275e363-d113-4f29-873c-a312f732ae0d,0,Mike_2 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
a275e363-d113-4f29-873c-a312f732ae0d,0,Mike_3 Root,False,Orientation,True,1,red,IMMEDIATE,red,True
f3228193-b6dc-41fa-a2ab-1c5085046347,1,Lily_4 Root,False,Triage,True,1,red,IMMEDIATE,red,True
a275e363-d113-4f29-873c-a312f732ae0d,1,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
a275e363-d113-4f29-873c-a312f732ae0d,1,Lily_2 Root,False,Triage,True,1,yellow,IMMEDIATE,red,False
a275e363-d113-4f29-873c-a312f732ae0d,1,Lily_4 Root,False,Triage,True,1,red,IMMEDIATE,red,True
a275e363-d113-4f29-873c-a312f732ae0d,1,Mike_5 Root,False,Triage,True,1,red,IMMEDIATE,red,True
f3228193-b6dc-41fa-a2ab-1c5085046347,1,Lily_2 Root,False,Triage,True,1,red,IMMEDIATE,red,True
a2a38d07-04c7-4b02-839e-83dc10e516ba,0,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
a2a38d07-04c7-4b02-839e-83dc10e516ba,0,Lily_2 Root,False,Triage,True,1,red,IMMEDIATE,red,True
f3228193-b6dc-41fa-a2ab-1c5085046347,1,Gary_3 Root,False,Triage,True,1,red,IMMEDIATE,red,True
a2a38d07-04c7-4b02-839e-83dc10e516ba,0,Lily_4 Root,False,Triage,True,1,,IMMEDIATE,red,False
a2a38d07-04c7-4b02-839e-83dc10e516ba,0,Mike_5 Root,False,Triage,True,1,,IMMEDIATE,red,False
a3113d56-505e-40c1-8c39-09baacc82efa,0,Gary_3 Root,False,Triage,True,1,gray,IMMEDIATE,red,False
