session_uuid,scene_id,sequence_length,sequence_entropy,sequence_turbulence,sequence_complexity
5325cdbf-d627-4aba-b5b4-9a62240d599f,0,18,0.8659014110757647,14.890747345076326,0.5274279758198464
54aaf31a-22bc-46f2-a810-8564161bf8d0,0,34,0.3811777326487965,14.11170472519119,0.20751299699533443
55dcba1c-2bfc-4028-984d-5c288c8b7265,0,88,0.8864440317691982,76.7552194882344,0.5273217157539999
56c0b2ce-d12c-440a-bcae-3d6163d5e494,0,98,0.8085183605709853,85.76820351606959,0.49821855402263077
578a0cfc-a256-4002-ba75-4a61d700204e,0,137,0.7633850436108043,105.3727986634986,0.4735746408706449
590bdfe9-828c-4367-a783-75ec19d7b7d0,0,33,0.9578170943928984,30.619980168269343,0.580541243754097
590bdfe9-828c-4367-a783-75ec19d7b7d0,1,73,0.854906991569902,62.838116741722054,0.5218665071522353
5aca0157-02d0-4409-a4fe-f64d03fd34a1,0,36,0.899531628710966,33.717808525652124,0.5764211906180986
5aca0157-02d0-4409-a4fe-f64d03fd34a1,1,74,0.8129549211002414,67.08048129463872,0.5278764915217085
5c2a444a-9c8d-4c65-bef2-c5f47f6b258d,0,8,0.9283832117695864,7.0,0.6418928048753814
5c5c9f6e-555c-4ae2-a0c0-7e5eb84a92dd,0,60,0.8374490059920974,56.0469565264184,0.5516900194184863
5c720560-85f5-4bb1-9aa5-41207f6259a2,0,100,0.7947653419631888,84.78590778577309,0.49096779467053553
5c8b0274-379c-40ca-b6ff-b846f9e14ad5,0,25,0.9312846640026637,24.116236069852405,0.622575001677243
5c8b0274-379c-40ca-b6ff-b846f9e14ad5,1,75,0.8273266145372065,64.96352245364757,0.5244855625819795
5d916938-e0d3-47ee-8f55-12bf12283ee1,0,89,0.8298728112576801,78.67813570521332,0.5431001940590751
5da6af4d-f3bc-4e05-9c5b-cb7d5aa68e7e,0,12,0.973197315178593,11.876516946565,0.665523242089815
5da6af4d-f3bc-4e05-9c5b-cb7d5aa68e7e,1,8,0.9795697645470611,7.906890595608519,0.7095063623648922
5dce5abe-7ded-46e7-8d07-b2e2cd76ef55,0,25,0.9261221330447207,24.572713177411607,0.6214683643553901
5dce5abe-7ded-46e7-8d07-b2e2cd76ef55,1,85,0.8246155457739428,72.38264811831151,0.5264231140372192
5de8dcc6-c6ab-43e5-9103-85c8d069cf4b,0,36,0.9133868139758754,32.036870568261556,0.561794185305418
5de8dcc6-c6ab-43e5-9103-85c8d069cf4b,1,94,0.8164060913210881,82.01393709640416,0.5032550092118281
5e1e1072-2244-4473-996d-e2cb337b805b,0,84,0.8351854695448322,74.34251628078657,0.5166269129871683
5e1e1072-2244-4473-996d-e2cb337b805b,1,1,0.0,1.0,0.0
5ebf3067-e1a6-4711-810d-60095452c24c,0,130,0.7826297890735671,104.49524426486869,0.477187963943908
5ebf3067-e1a6-4711-810d-60095452c24c,1,1,0.0,1.0,0.0
5fa79a8e-a2df-4bb9-b614-f3ce36a5edb0,0,11,0.9766146686727132,10.492598482572497,0.596306290667833
5fa79a8e-a2df-4bb9-b614-f3ce36a5edb0,1,2,1.0,2.0,1.2011224087864498
5ffacacb-a874-43d3-a399-3cb959505047,0,35,0.9043316513106887,32.79465675216078,0.5886771655770108
5ffacacb-a874-43d3-a399-3cb959505047,1,93,0.8550669836574583,85.69581684195127,0.5533559638674332
6037b1d3-eff2-4317-9372-768236fbae91,0,150,0.775924574312415,113.1959480078734,0.4321864387708658
60d2041e-9b37-4c13-a73d-906e6ecebd01,0,36,0.9143961080588462,33.95393446955188,0.5717138112623464
60d2041e-9b37-4c13-a73d-906e6ecebd01,1,69,0.8590157900190485,61.865952927917334,0.547667644056732
60d2041e-9b37-4c13-a73d-906e6ecebd01,2,1,0.0,1.0,0.0
60d42fe6-f30b-4eab-ba01-644dde714e4d,0,57,0.8285033471807713,46.3519866297673,0.43628541290542683
60d42fe6-f30b-4eab-ba01-644dde714e4d,1,100,0.789934472733429,84.60997373600844,0.47654066747780666
61dba1bb-2326-48f9-968f-9e0e4c867eee,0,38,0.8529656372780376,34.380553861795086,0.5388353259995199
61dba1bb-2326-48f9-968f-9e0e4c867eee,1,92,0.7589481612442581,72.90393479094791,0.46061191938806334
61dd1584-76e8-4536-9aeb-15276e646ff4,0,29,0.8810986959271305,27.226670404596895,0.5727050861506574
61dd1584-76e8-4536-9aeb-15276e646ff4,1,65,0.8759953346348913,58.66629124604424,0.5958831615750227
62c1d3c9-f9ab-4475-81e4-ccbbaa166c9e,0,142,0.7863023408247156,115.16774360920424,0.4543851217060275
634a2340-066c-4993-a7be-a7ff0481b6b0,0,122,0.8888725671732459,109.42634686383467,0.5095624041764129
638950ca-b008-4b14-bd07-933e16e7d8e0,0,52,0.8453576544234602,47.51751804211713,0.6017533978341422
638950ca-b008-4b14-bd07-933e16e7d8e0,1,1,0.0,1.0,0.0
63b272d4-ae7c-4cc3-8e5b-d474b09a44c2,0,35,0.890123923830945,32.87411279020381,0.5817702641177016
63b272d4-ae7c-4cc3-8e5b-d474b09a44c2,1,82,0.8098119325799913,74.61686237501524,0.5393604946443885
666ce61c-2ebc-40ee-902e-6f6aa42801ad,0,19,0.8477560406799106,17.254438148267255,0.6036517034825098
66cc58aa-8f53-4d06-b129-879fb3b08239,0,131,0.8972133442925162,112.82533971474139,0.4835842671853718
6774cf2a-7728-4387-8788-934246a1e906,0,45,0.7839159072381668,35.524540213535886,0.45706970637376443
6774cf2a-7728-4387-8788-934246a1e906,1,89,0.839509150807978,79.0433253712517,0.5146842605046467
6774cf2a-7728-4387-8788-934246a1e906,2,1,0.0,1.0,0.0
677d1c18-f292-4bcb-924d-52f5e762533f,0,130,0.724420938301393,92.8857476239905,0.4289727116485294
67ed9702-0908-454a-8069-7ca4a6f2bee9,0,119,0.7773299986572143,93.47766217697817,0.4970907181905539
67ed9702-0908-454a-8069-7ca4a6f2bee9,1,2,1.0,2.0,1.2011224087864498
67f7c9c2-a102-4f31-b22e-2004002e91c8,0,108,0.792100948670466,95.57393281654973,0.48829629424005033
6816890d-3882-41a2-ac2a-e6c4171d2da2,0,92,0.8263413507027608,78.04679180949701,0.46559135631121823
6816890d-3882-41a2-ac2a-e6c4171d2da2,1,2,0.0,2.584962500721156,0.0
684d04c4-83c1-49b6-b798-ddd431438857,0,70,0.8356559119646668,62.50379128488363,0.5541207778829567
684d04c4-83c1-49b6-b798-ddd431438857,1,1,0.0,1.0,0.0
68f0ccd0-ecbc-4b90-b5d1-83d9517995b8,0,109,0.8179868310352555,96.37416516267065,0.5448915828640382
6909d3b6-a43a-4d26-8c83-9bd8a5ea569f,0,49,0.9005023199458615,42.983174325456076,0.5213363542575559
6909d3b6-a43a-4d26-8c83-9bd8a5ea569f,1,72,0.8483571775661903,66.03605560190037,0.5460105076535285
6925e2d8-3f2b-443d-8e59-7bac6684464d,0,29,0.8810986959271305,25.604745131758357,0.5606467865021737
6925e2d8-3f2b-443d-8e59-7bac6684464d,1,59,0.8592772768437413,54.26195308543447,0.5948756156092334
693461dd-b8f6-4c60-92b6-bd1db0ffcac8,0,94,0.8221322254604442,77.76744108064821,0.48952055678930495
6b704e43-9ef4-4d5c-b39b-40c41648f8d3,0,36,0.9250696801392725,33.272822329981736,0.5457291822170313
6b704e43-9ef4-4d5c-b39b-40c41648f8d3,1,90,0.8685809985809829,80.44078611024707,0.5195737201995183
6cb3d605-3736-4255-bf3b-92473d9df21e,0,89,0.7612979913018484,73.78610179975892,0.49796650241739854
6cc2fd2a-88a9-4ffa-9230-cfab1f206fce,0,87,0.5540352537734107,41.06607495296514,0.2834949207468887
6cc2fd2a-88a9-4ffa-9230-cfab1f206fce,1,79,0.882042893859371,72.11954509968284,0.5394238219072951
6d21f440-1c45-4c53-ad64-4edb92a94e25,0,9,0.9409583900892995,8.857980995127573,0.6953825974999663
6d21f440-1c45-4c53-ad64-4edb92a94e25,1,17,0.918315812421602,16.2245586676257,0.5598728901158619
6d681ea4-2632-4ede-a5d6-6e493c5ebd53,0,93,0.7729530812650683,79.09994646270812,0.4794927775620952
6e3a5d8b-12c4-4afd-9a2e-619eb5b72b23,0,78,0.7825561833673023,68.96765596173242,0.4916294847999408
6f1a94ad-99cb-49a6-86f8-145e6c090fae,0,110,0.7559949615806866,95.47207531870677,0.4665123031378269
6f1a94ad-99cb-49a6-86f8-145e6c090fae,1,1,0.0,1.0,0.0
705ac61e-38b7-4b89-8778-4ea58bad18a6,0,45,0.8996378246039658,39.878605247292235,0.5456891015326865
71197277-ba36-4a82-9ae0-0016e7756665,0,40,0.937681711486784,35.50763895897648,0.5596908439763918
71197277-ba36-4a82-9ae0-0016e7756665,1,81,0.8591926457977221,69.73982404575013,0.5096818554099051
716087c9-37c5-43b8-93ab-18339caefcd2,0,85,0.8181439544124811,75.41610279278213,0.5006195322738763
71a7d2ce-2dea-4bec-8348-028e74fcd092,0,67,0.8285134771793919,62.044110413849126,0.5459448676229494
72388f54-3a93-445e-b5fa-4a71640965fb,0,117,0.8064303125413569,101.08318351455206,0.47872889497036264
724fdf45-3165-43b8-b9ca-dc07102d2886,0,51,0.8533106148807121,45.15726574288834,0.5028297591902808
724fdf45-3165-43b8-b9ca-dc07102d2886,1,128,0.7640785726817589,103.43524613008046,0.4719609041456281
724fdf45-3165-43b8-b9ca-dc07102d2886,2,1,0.0,1.0,0.0
724fdf45-3165-43b8-b9ca-dc07102d2886,3,44,0.8538743437942607,33.99573153515511,0.493977778228166
724fdf45-3165-43b8-b9ca-dc07102d2886,4,69,0.804630421619204,60.28812107762197,0.5065593476772972
724fdf45-3165-43b8-b9ca-dc07102d2886,5,18,0.9517183196428586,16.317091352166525,0.5529465500937496
724fdf45-3165-43b8-b9ca-dc07102d2886,6,84,0.8613706202484767,71.15140665521997,0.5250164484349399
724fdf45-3165-43b8-b9ca-dc07102d2886,7,35,0.8825055914169215,30.308352628097914,0.5406124594686819
724fdf45-3165-43b8-b9ca-dc07102d2886,8,79,0.8734567072870816,69.6229341961427,0.5285961313385968
724fdf45-3165-43b8-b9ca-dc07102d2886,9,34,0.852270917681918,30.74179649873592,0.5491560525129325
724fdf45-3165-43b8-b9ca-dc07102d2886,10,85,0.7472144616616978,71.14332001586024,0.46345073724561836
724fdf45-3165-43b8-b9ca-dc07102d2886,11,48,0.9202140253186123,43.48581988369822,0.5377706987567633
724fdf45-3165-43b8-b9ca-dc07102d2886,12,80,0.8306421879921315,73.27650514470392,0.5205033042484635
724fdf45-3165-43b8-b9ca-dc07102d2886,13,47,0.876424264416444,37.56190423754591,0.49823136443400307
724fdf45-3165-43b8-b9ca-dc07102d2886,14,69,0.8546952166234925,60.8266528204215,0.557802894879639
724fdf45-3165-43b8-b9ca-dc07102d2886,15,28,0.9277064382286796,25.309208665947335,0.573054367019884
724fdf45-3165-43b8-b9ca-dc07102d2886,16,61,0.8842070128669178,54.184272356831485,0.5653116276986668
736e625b-bb07-452c-9302-b37bb27cbf43,0,28,0.9271875439462736,26.638699060992906,0.6227026900315324
736e625b-bb07-452c-9302-b37bb27cbf43,1,69,0.8494035053706024,64.06533746017938,0.5637056397423585
73df0a9b-795b-41e2-97a0-6079fb7ca739,0,80,0.8627293228803319,70.57770833372429,0.5523902820099619
7407aba4-aef4-4012-be6c-a237d225809d,0,33,0.8550706853858449,30.74566654053459,0.5492939925431526
7407aba4-aef4-4012-be6c-a237d225809d,1,100,0.8845681308248162,88.00375206451145,0.5073024887121123
741e494b-63ff-4ea2-ad88-657f2276045d,0,63,0.7896715404282324,48.20847218655206,0.443315743535972
741e494b-63ff-4ea2-ad88-657f2276045d,1,87,0.8641148541340161,75.44580375167565,0.5087113853574352
75865699-63f9-46de-9adc-6936ad7c7d46,0,63,0.8245449724555353,55.76523388832233,0.48146623173767605
75865699-63f9-46de-9adc-6936ad7c7d46,1,98,0.7835241330063981,84.65609272959233,0.4827438882255292
75b3227f-2f3c-4fe0-b9b8-9e0fe3baa210,0,113,0.7454259201757462,89.10742710170308,0.4511749622966074
77c15654-dbf5-46da-8e84-fe418cdf1c59,0,64,0.8503028236587564,57.21108492196306,0.5626075701042819
788af03e-aeee-4d53-8c97-f0060df61932,0,40,0.9107239534006948,36.52425313724767,0.5816440467937105
788af03e-aeee-4d53-8c97-f0060df61932,1,94,0.8451757489723881,88.39608621847161,0.5309315563185988
79426650-c950-40ee-816e-decddddd22e9,0,68,0.7372043925341397,53.595303108419515,0.42085405137511617
79426650-c950-40ee-816e-decddddd22e9,1,78,0.7800646898914857,69.05870374135648,0.5118004769470137
7994d633-9b4d-475e-8e49-51cb6e4fea4b,0,33,0.8970395421812287,30.336738337912273,0.5618204986888778
79b80e8f-b8fe-40e0-86d2-9aa7edc2da59,0,17,0.9365097851106947,16.667111542075027,0.6528583087192903
79b80e8f-b8fe-40e0-86d2-9aa7edc2da59,1,19,0.9465918465485029,17.94058889435907,0.655686481750865
7a1065f6-1a05-4d2b-bf14-73cafdb9ce4b,0,28,0.9005948013437172,25.26224648025984,0.5646187016402597
7a1065f6-1a05-4d2b-bf14-73cafdb9ce4b,1,76,0.7429007292462063,58.422378621970566,0.46377989557801313
7b239b94-a052-4a1f-929c-123a94426327,0,41,0.8961957198646979,37.269979109029045,0.5368945674583853
7b239b94-a052-4a1f-929c-123a94426327,1,103,0.7959928440070224,85.81772452502254,0.4655401393381317
7c2549d4-97a4-4389-bd03-029396714f59,0,1,0.0,1.0,0.0
7dacebd5-f16e-4faa-8a00-f738b7d04e3b,0,63,0.871649302416378,53.973689818314,0.5101512151034107
7dacebd5-f16e-4faa-8a00-f738b7d04e3b,1,84,0.8144290321152509,73.41614738955627,0.5236123396207655
7de52180-d823-4f9e-9003-aeab8139970b,0,45,0.8616304307639521,38.8129678709438,0.49497093514215174
7de52180-d823-4f9e-9003-aeab8139970b,1,72,0.8428489646172144,65.32258296993884,0.5607932500331988
7de52180-d823-4f9e-9003-aeab8139970b,2,1,0.0,1.0,0.0
7e340eb0-fda8-4eea-addc-5f554be907a5,0,42,0.9451484406485721,39.96035762854111,0.5766596278401358
7e340eb0-fda8-4eea-addc-5f554be907a5,1,50,0.8284931686663203,46.74469803145583,0.593689270568565
7e75d331-2643-4271-a67e-af24bff68001,0,36,0.8327491026154864,31.71139710512092,0.5474118810286907
7f15ef99-9299-4306-a4c0-8a7fcd97b76b,0,32,0.9342067608372022,30.243149278991933,0.5722258843327722
7f15ef99-9299-4306-a4c0-8a7fcd97b76b,1,56,0.9117350091731661,53.64412071608444,0.5852635918715765
7f639dc1-fce0-4aa9-b76a-c355894d05ed,0,46,0.7648828601910656,37.774180848181764,0.4604866197013636
7f639dc1-fce0-4aa9-b76a-c355894d05ed,1,101,0.7846309641993531,89.81699139523501,0.4723345656047585
7fcfbc5e-d5d2-431a-98ab-c3d9375e934e,0,90,0.8095884285854121,78.26168694180751,0.5116189032504441
81d7c616-7896-4e0a-9cfc-155590686377,0,38,0.8497432451557893,33.83193792498679,0.52701975118364
81d7c616-7896-4e0a-9cfc-155590686377,1,79,0.8523436537328363,73.18782542494016,0.5390114084590919
836b793c-3094-49ae-b614-3e9c9ff7e330,0,90,0.7964598379004133,81.04470527157463,0.51493728153506
83b96c70-e156-4c10-b463-800c5a468ec5,0,89,0.823833047484851,79.4496205999139,0.5208221879773071
84282ed0-0e63-44e0-8b39-5156e3c868d0,0,37,0.846778991095784,32.04451989404964,0.5348166978374214
84282ed0-0e63-44e0-8b39-5156e3c868d0,1,73,0.8595517534129336,66.13369812816283,0.5644749168947091
845d87c5-7b8b-4bf3-bfc6-91c74e285243,0,5,0.9609640474436812,4.584962500721156,0.7210352104057364
845d87c5-7b8b-4bf3-bfc6-91c74e285243,1,4,0.9463946303571862,3.584962500721156,0.7578238653847901
84f8db6a-1993-493f-b6cb-609ac3b45107,0,76,0.8825450157765552,71.02171594336426,0.5798450269962033
851741c0-56b3-4702-8fd2-c946376840fc,0,102,0.8371786761887632,87.04224196471338,0.5197995059016962
8581c1f8-a4e8-4245-ac73-2bd671237001,0,34,0.915167453213108,31.49369953033044,0.57025270112398
8581c1f8-a4e8-4245-ac73-2bd671237001,1,76,0.852201473308518,68.4325787449048,0.5663557871903633
86366fd5-be94-43cc-a9e9-7c98609c0a66,0,160,0.7508881909718292,121.16881585419713,0.429091268867161
868cbf3b-f04a-4e1a-a207-95881d529378,0,51,0.9208960513221386,45.31268856552801,0.5291919258787309
868cbf3b-f04a-4e1a-a207-95881d529378,1,84,0.8350273990964253,74.71208043527415,0.49778703684411446
868d644f-b0fa-4ef7-b29e-88bac6fb5740,0,41,0.8173967721217354,36.05208460668716,0.5222113982826396
868d644f-b0fa-4ef7-b29e-88bac6fb5740,1,72,0.81211647614619,64.6071743968097,0.5504743148046267
86c4cdb2-0073-43fb-b60a-dc13fa46a9ca,0,70,0.8759256496909077,66.80667899978576,0.5548488001732093
87efcdf5-9090-4fa5-afac-25c778924e9a,0,58,0.8808198542479857,49.52326072946037,0.49700258868552133
87efcdf5-9090-4fa5-afac-25c778924e9a,1,76,0.8707818696470402,70.05049090958337,0.5595081533088513
8832990e-c81c-45c4-96d5-3ca57a75cbe6,0,59,0.8599428727773424,48.173279813694755,0.4620491651352536
8832990e-c81c-45c4-96d5-3ca57a75cbe6,1,84,0.8048443967433997,74.63621393264835,0.5189032878733247
888de8e3-f293-4564-bc6a-9c1214f5064b,0,115,0.7622943053395586,97.41288563729158,0.48106426634122973
89c48e7e-780f-4f1b-a846-fc0f4fd9841c,0,36,0.9405665104532241,33.50310042388983,0.5790106357175536
89c48e7e-780f-4f1b-a846-fc0f4fd9841c,1,53,0.8860621141914348,48.18072549898506,0.5467606756078661
89ec8f32-0018-48e7-8cad-c86bd73257f2,0,44,0.933146573326641,40.69267090619658,0.5441709200342315
89ec8f32-0018-48e7-8cad-c86bd73257f2,1,92,0.8782534142853501,81.58369340878434,0.5132144193321884
89f0e2ad-384b-4ef0-ab96-d865521f88ce,0,50,0.8284845904896949,42.866951859839695,0.4896305758806132
89f0e2ad-384b-4ef0-ab96-d865521f88ce,1,102,0.8428532845037309,87.93079540436555,0.5243409115841756
8b5e760a-1f1a-4a28-bd8f-768bc5f216c6,0,22,0.9233179045351134,20.17474753290495,0.5862655695029635
8b5e760a-1f1a-4a28-bd8f-768bc5f216c6,1,75,0.7925223224980869,66.50741919019326,0.5282720977683717
8b979d02-dbea-4d22-864b-7031425815cb,0,53,0.8931997854245436,48.16629932688222,0.4973665585779947
8ceb28a3-e268-4930-a1c6-84cac4f6239c,0,30,0.9355264648935729,28.640119021085496,0.6035425167385251
8ceb28a3-e268-4930-a1c6-84cac4f6239c,1,62,0.8676312976110728,58.15995877143528,0.5881510226657195
8d30008e-c05a-4b2d-8b1c-2e0857985912,0,35,0.9048052825486114,33.26659970630081,0.5851344630074454
8d30008e-c05a-4b2d-8b1c-2e0857985912,1,70,0.8420516197722585,64.92230417929316,0.5562372227939407
8ec8afba-8533-4915-898f-5769c1258c61,0,3,1.0,3.0,0.9540645820000013
8ec8afba-8533-4915-898f-5769c1258c61,1,3,1.0,3.0,0.9540645820000013
8f02368f-5fc2-4553-a7b3-95b98a38387a,0,73,0.8349032062137249,65.6455546378856,0.5251427043210982
8f0e76c0-6ff2-4974-b0f7-3f416e22fa90,0,111,0.7528796744492914,94.67968472843923,0.44965878407373705
8f6097ce-795d-483a-a811-e6a5423bc59d,0,27,0.8965100303996927,25.38862714937343,0.6007829462921861
8f6097ce-795d-483a-a811-e6a5423bc59d,1,82,0.7861701687723402,69.60276022976754,0.5061655034339776
9179223d-a6e0-4612-8200-40f30d05c11e,0,35,0.9241753726643493,32.84847109512288,0.5927935618866734
9179223d-a6e0-4612-8200-40f30d05c11e,1,81,0.9011780700401449,71.38819987915178,0.5507421482406801
91a84c6a-ba27-4116-8644-e5373b3588de,0,68,0.8442013169226515,61.359811929897496,0.5928246454015996
91f31664-43ad-4405-a763-0d58a8afc36a,0,8,0.9283832117695864,7.5525410230287795,0.5741263783877445
926de73a-7764-4409-920e-b2416cb57f9b,0,35,0.9076013211123456,31.943993379187532,0.5832434801987316
926de73a-7764-4409-920e-b2416cb57f9b,1,77,0.8658776889492535,69.8544797174011,0.5583209302261072
93b9eeb6-e902-4466-a518-a992c61146f8,0,76,0.8071631741661569,67.61996671810144,0.5442606049835373
93d6665a-9210-4bb9-b084-69d6e7335d04,0,36,0.8829207685594832,33.455480151943654,0.5636610155188689
95a83c35-3575-461a-9a53-8aa09c8afa62,0,16,0.9090723338208275,14.26095537008598,0.5913857506597341
97401484-055e-4590-9a11-7d911c42564b,0,59,0.7302271379041976,46.73536895665842,0.44075854824408633
97401484-055e-4590-9a11-7d911c42564b,1,93,0.7037809618043259,75.91210828406892,0.4717961586375334
983344e9-c2d0-46b5-a8ba-da6e37d04f1d,0,58,0.8531728472040944,53.515202651308556,0.5869636074894774
98bad4ce-f31e-40f1-898e-ed38755e0340,0,66,0.8248419493918676,60.240550437807435,0.5448349005636626
98bad4ce-f31e-40f1-898e-ed38755e0340,1,1,0.0,1.0,0.0
991af001-9414-4a2d-8079-0663c4ddb1e4,0,105,0.7752313478777477,90.87583472613345,0.4881648690829446
992d4672-7993-44ba-890c-0d8605ccefdd,0,39,0.8223640179291869,34.17922148654748,0.5435802321858879
992d4672-7993-44ba-890c-0d8605ccefdd,1,73,0.8327295315460013,68.25553992389928,0.572697234106283
9a6d2f32-10fb-40ea-bacc-dd6a7d2f4a13,0,19,0.8366854867855135,17.10197567094923,0.6164473190023033
9a6d2f32-10fb-40ea-bacc-dd6a7d2f4a13,1,5,0.9609640474436812,4.584962500721156,0.7210352104057364
9a6d2f32-10fb-40ea-bacc-dd6a7d2f4a13,2,162,0.829710619801206,135.5015423811527,0.4820581777504185
9a7ff4ee-e75c-490d-86d7-b917c066f9c1,0,76,0.7338165975505676,66.23585758880927,0.49889935822959103
9cd41444-4813-45a8-81d0-a1d068184c8e,0,73,0.8364717235261099,65.84149239345285,0.5383939730560692
9d142377-69d6-4622-958d-a29a6a0a0d21,0,4,1.0,4.0,0.8493218002880191
9d142377-69d6-4622-958d-a29a6a0a0d21,1,29,0.8849949554049865,26.243854675256078,0.5625556595173926
9d142377-69d6-4622-958d-a29a6a0a0d21,2,70,0.7998253566107911,59.84564236201574,0.5156313066776814
9e0f8037-329b-496a-817a-daae83aa941f,0,84,0.8182952952996636,75.91105508055419,0.5187111739376121
9f03c005-21d8-4934-8bb9-7152347726d1,0,122,0.7520830300023591,92.21826128487976,0.42631581489861575
9fac5a9d-0f55-4473-9744-f7100561354f,0,29,0.928962535167995,27.278947678253882,0.5893140263151955
9fac5a9d-0f55-4473-9744-f7100561354f,1,67,0.8595780238004374,61.93649432219178,0.5776820132638781
a0987257-801e-44c5-a1ad-81e0083bfa46,0,40,0.8399999957021405,34.28268664276058,0.4837647070760165
a0987257-801e-44c5-a1ad-81e0083bfa46,1,20,0.9237483361621069,17.88166366349786,0.5761140139030951
a0987257-801e-44c5-a1ad-81e0083bfa46,2,86,0.803578039378891,74.5076944274229,0.5283858501367246
a0987257-801e-44c5-a1ad-81e0083bfa46,3,1,0.0,1.0,0.0
a0987257-801e-44c5-a1ad-81e0083bfa46,4,30,0.8585186823218297,26.693486516097646,0.5686489911001024
a0987257-801e-44c5-a1ad-81e0083bfa46,5,53,0.8105292161259181,49.01435062315354,0.5429709004441986
a0987257-801e-44c5-a1ad-81e0083bfa46,6,35,0.856640206371109,31.24134364598215,0.5134420141106258
a0987257-801e-44c5-a1ad-81e0083bfa46,7,64,0.8279023892482545,59.75294489500734,0.5356411198577121
a118a19a-0126-48ea-9d7b-7762f8e99926,0,32,0.8790732286264344,29.403075191658864,0.5792701237695776
a118a19a-0126-48ea-9d7b-7762f8e99926,1,83,0.873345878561017,71.83409350528449,0.5526106646481147
a1cb9dd5-e62b-4085-99d8-688e0a3856ee,0,44,0.8829515983544376,39.97090912751829,0.5586764933877749
a1cb9dd5-e62b-4085-99d8-688e0a3856ee,1,98,0.8664329946490672,90.79685924435174,0.5326016336063996
a275e363-d113-4f29-873c-a312f732ae0d,0,37,0.9295157651567959,34.3310152210018,0.5763611539409803
a275e363-d113-4f29-873c-a312f732ae0d,1,82,0.833828335439784,69.37937923031093,0.5028363816332279
a2a38d07-04c7-4b02-839e-83dc10e516ba,0,58,0.8186646549448606,45.71268494746291,0.4804062071475493
a3113d56-505e-40c1-8c39-09baacc82efa,0,61,0.8233454997893688,55.13131622365575,0.5753288383008522
a3d6d913-7755-4e8d-a174-d5e491c4eac7,0,20,0.8402471058830226,16.20873133880498,0.49999039695183006
a3d6d913-7755-4e8d-a174-d5e491c4eac7,1,69,0.6780016167425836,46.090663216332906,0.39852696006893545
a40659ab-dfbf-43ab-91cb-72a48a82c426,0,77,0.8294144889417585,70.98597922596784,0.5263710576475027
a437d61b-adad-424f-9714-83382548fda2,0,90,0.7637763392757114,69.79977989266102,0.46273132718574445
a62cdd57-739f-4f98-b0bd-45e7aced8b73,0,69,0.8815086264284638,64.71932275084943,0.5812013411951629
a6470837-fcab-4478-bdbf-c27bdc3960ef,0,32,0.9100407232253032,29.755235244887707,0.586710153722345
a6470837-fcab-4478-bdbf-c27bdc3960ef,1,67,0.8483167239054491,60.800684079854584,0.5540902995739811
a6b7ff70-3b20-48c6-86e8-744bad19f7d7,0,8,0.9795697645470611,7.954196310386875,0.7095063623648922
a7804ee3-6a1c-4462-957a-17976a540483,0,46,0.8804526534892408,39.957650002325266,0.5017233564696176
a7804ee3-6a1c-4462-957a-17976a540483,1,82,0.8930083532474001,73.00220760790795,0.5550186117534583
a935b4f6-2300-41b3-bcd7-14cd70b222ed,0,88,0.8171016101792002,76.52211247209422,0.5198617285056502
a9804531-1ed7-4b97-b3c1-96784faf5228,0,107,0.8527477194430991,95.90804243241666,0.5163300675493065
a98adcc8-6df3-470d-961d-8248246472ca,0,119,0.8262816672338565,96.91792469294212,0.5063941872943797
a98adcc8-6df3-470d-961d-8248246472ca,1,1,0.0,1.0,0.0
a98b7327-dfd7-43c2-86e7-b5080ec86806,0,58,0.8902208366536133,44.56096677219582,0.48870660530764837
a98b7327-dfd7-43c2-86e7-b5080ec86806,1,69,0.9064883923351859,61.9630891000902,0.5459190642653853
ab1f8cd1-8d65-45da-b087-89b25ff46c66,0,117,0.761619935256962,100.62415407685742,0.49571992584814933
aca8a746-0f72-4c8d-87a5-70d836da8768,0,91,0.8433460983963397,80.30731164716845,0.509297380305356
aca8a746-0f72-4c8d-87a5-70d836da8768,1,1,0.0,1.0,0.0
ad2137d0-d5aa-4a4e-af02-e327993c6d41,0,31,0.9091621901486471,28.977576735170196,0.6214437824869258
ad2137d0-d5aa-4a4e-af02-e327993c6d41,1,53,0.8590830353264697,48.50084692539198,0.5505884948919639
ad39e17f-169a-4062-95af-cd6f194cdace,0,97,0.7654312357356391,82.29029254699138,0.4858828190390611
aec5d448-c4e6-4af7-8e36-d258c7bb6f96,0,17,0.911551355173181,14.95265414557847,0.5578070232717635
aec5d448-c4e6-4af7-8e36-d258c7bb6f96,1,51,0.8822735138508518,46.563925891939384,0.555937741147383
aec5d448-c4e6-4af7-8e36-d258c7bb6f96,2,1,0.0,1.0,0.0
af2f4603-a819-4d08-bc09-db30a910fc3f,0,96,0.8256285600424673,86.64039793225002,0.5173741184367914
af8ec7e7-e34b-472d-98ea-2a78285c8de8,0,77,0.8388932289495368,69.85862466096438,0.538519851480857
b05e5139-6dd4-41d2-adb5-aedfebb028a6,0,28,0.9213491571690411,26.28886838359606,0.5976637745223641
b05e5139-6dd4-41d2-adb5-aedfebb028a6,1,87,0.8111819215120958,74.20924465093867,0.5117754068078968
b06475e0-5ddd-4ff8-ba82-abf5331d6c9c,0,17,0.9214680412050635,14.993402731690425,0.5440248724334573
